Id,Price
4964,169607.66108355127
7696,162459.37086104928
6894,117594.15747482625
9766,162433.36218713355
4800,156809.25442753153
2840,173672.94997278653
4743,163446.45271871373
13562,501499.1552844832
8301,196791.91560090426
5405,172349.08402856797
1535,170435.97304262847
9073,115534.62228289028
1698,350489.3934960468
12262,242848.03349148654
6794,168969.03994748965
12701,188107.960909849
8432,172670.49119687462
13540,146057.33833131375
8629,148646.33930729536
1440,172998.72912036904
8596,206996.84133374682
9575,279276.5385132871
14976,94255.81211765128
3149,212980.47046258822
5157,170595.9343133762
10748,172205.42573720156
9719,415414.8285588135
6376,181446.0965330597
9733,173271.80390777215
4749,195080.59272510058
4994,422164.79722847464
538,198443.50876553357
5512,124828.47320410932
9778,141298.1194892218
9761,139020.43978267917
3174,387709.69744426955
13429,194515.79315475473
10467,75071.17953028911
14129,193449.015602163
13608,211898.43185826682
11106,147352.82914603318
12048,176761.9590237623
1054,348094.31714924704
3582,236457.21350256077
1566,150016.87573586428
11529,148101.45877502367
11859,147079.826271558
10582,133064.3230915364
14907,510463.7741734822
14039,168433.24891438725
10489,157828.61484017686
3331,330575.4174052843
10153,244327.43145969996
5271,155103.12775326613
11871,369736.95193327905
776,118329.95410500813
3994,128079.68697307698
9433,69632.54942517387
14275,141720.68789829905
8030,269174.2482154098
8169,280426.7735880596
8053,184489.6049299622
4822,240892.37405102243
13197,218759.81642191374
13634,299567.97883313714
8951,168330.41536392388
12176,259122.03310007334
15471,140483.92169056644
14962,140029.2247038656
12512,110914.45625709224
8697,449972.9924330893
7095,220713.24441615542
13639,201797.15399612725
16660,167550.81710661194
5848,132377.33768389156
5386,205196.31677748583
10880,295865.423579989
3954,185198.98034253926
13426,264704.35290688067
5966,216002.73611963744
16315,290431.66395329696
7455,183984.91192088425
11071,227394.01532167962
14740,222723.8136905143
16087,194549.1355805504
8931,244920.39069854765
15289,158586.4868999331
16089,294063.55754342605
12128,181719.44785267315
4724,221661.12203069733
8585,211821.39599581133
7188,231943.91240351624
5423,171400.9859267388
10488,196190.80935296725
5980,221335.34614603236
8376,223219.80675979826
12397,144269.21066458378
16496,189233.49084769955
4891,253459.26290701464
9710,139023.18887327102
6339,165501.04880070552
244,203447.47391444305
5002,242849.2681195373
5358,174065.86802279972
7636,148914.69894464698
9361,310967.3013053704
3601,109053.38042333358
15755,160655.76655629097
172,178264.23866733012
3037,335436.018902771
577,270927.2829608792
3607,197620.27637743126
2515,112893.58989952774
10413,152363.80832013505
10511,235555.24976226318
4637,499625.8422432501
12736,284081.4469259639
9534,242939.87604697712
11641,185329.87819300222
10419,263161.1396789938
15313,206594.21048019762
14915,193642.3222227962
12409,401376.21237049886
9405,126572.64398534078
14066,209635.49022059873
14108,204316.40035493879
11931,240550.72173339213
11464,359207.7662345397
926,141388.7583311017
11190,220657.44772905286
10260,181118.44909612794
12712,178386.9542879413
1234,206118.01688428986
11608,100480.36448931291
3776,255237.10109005033
4881,199924.73608413592
10266,170483.6771984887
3262,246897.6207418747
3576,396980.68459863635
16604,411147.30651513307
8041,229632.47527571273
10691,232559.5074421757
8357,184550.73733969932
11661,140639.55347643103
4453,246150.28555202612
15936,212924.19531133262
8463,287071.09115146904
15770,242427.12772533853
466,170979.39340819314
14965,91274.49808525256
11227,169945.6661927174
9894,267228.35928081104
11746,204640.44586771994
4118,130630.74497738732
756,363370.3868234613
15589,159868.83093874913
109,344692.2638942575
5778,211433.0429008494
1731,90138.97651347579
3450,148160.88355143915
2961,183539.67101139654
222,170296.75260745158
11454,354726.04386503244
7339,183358.22089426208
12096,89081.0555123485
14074,205179.57264817125
4058,367175.3461366218
6603,263020.13462924183
3289,112981.75810478302
16681,265844.4284960345
8200,302540.4093868267
3343,280124.58317318413
7802,169617.43357966054
2082,420428.34170109965
217,262219.67877428245
1720,178832.20136058007
7224,247838.71190993843
6176,146108.2550857102
12571,276706.2174643188
16666,351015.1891572231
8908,205528.80543280585
6914,166848.80711805844
5428,186161.49591211116
381,167976.51958599853
3991,203373.88540261477
16365,291526.2788334674
1046,225588.24821570358
391,155649.40283141163
9212,349366.49781848583
3022,183897.91572630097
9961,109878.40610864424
6764,281856.46070505
7720,178006.74048799046
4809,204317.54940360965
8877,318108.41425535956
7817,180098.75224710724
10614,107995.7259111583
5553,240974.31981256887
16488,126417.28811522762
11002,171675.50400295694
13592,385979.9824323975
15050,220038.75523192863
13553,260259.96093432687
9041,201355.94253829558
5461,417055.04870791093
16274,192501.29121267557
2138,110039.91757553398
6245,157702.49720603434
8245,186863.08289956843
6491,211906.81249993085
13218,192130.66602302264
13101,109857.17594002251
10462,134397.73612847916
4079,177867.43470172622
1506,451809.2812608119
14107,117894.13627700419
12215,279235.5145148791
11576,351911.4393671819
10567,221149.0679702365
12713,212980.66120822568
1468,492152.78753693745
2549,264716.64474208036
4172,243413.8074170852
12380,243299.2446342911
3513,117467.54448999756
8165,243859.08462262698
1127,209427.16756246824
14601,423114.87963750144
15526,329906.46984569234
986,297018.7859402227
14968,209768.3615607885
9348,184706.5297613081
6317,274421.67779872566
7497,88801.98628162994
5079,334821.5430622731
528,163029.39583848722
10964,137727.04825482905
5812,311207.56960982434
11022,193790.461470348
16251,137217.72326055245
5863,119793.38756566253
8664,205635.6300647349
5396,200919.39062744752
6917,230972.5188937401
12776,121493.16466134255
473,256740.36045429463
13333,220919.49544027034
13023,174760.8565940318
7357,217254.11003867348
10955,464753.1202081818
11914,384477.2503458329
12535,178788.2701349063
11205,184671.9256279612
13209,185093.52054057925
16119,306867.2961751633
2174,260306.95929035402
4834,225942.21421967747
10151,178045.48507411682
5584,210497.40633877538
6672,214353.27447938744
12858,282308.0449037951
5106,161743.96112921272
8884,174324.39981954524
13766,180629.13237654432
12556,118771.74353950862
12910,221826.61360485223
6258,116658.6286096907
7100,258448.64521292492
1793,195805.68378839717
3335,173320.1645201351
12835,183504.59386557492
10591,156812.04093534863
15707,256517.91257291104
16389,166608.9485294991
7440,343711.6959268649
6293,175103.10506553476
3937,183414.1640180794
16527,188334.40306581988
5102,226933.36259298807
10734,371696.8073291367
7986,152355.55153009578
6495,91890.55466755631
9571,249425.04685213964
5131,204382.17385432674
10761,394105.7690159178
143,427345.80551179836
13829,172945.0408836873
13662,215437.04910895557
1771,150512.968561891
5448,191783.7874527903
8594,159369.09255792707
12038,307445.53080653213
16471,179859.69036748118
16764,134588.22662026336
1282,174289.72629295124
15101,265581.4842060008
9473,136316.65329084004
2324,415040.99791028135
14448,209626.80618775304
6000,66985.60473311019
2077,127067.04164580273
12960,247709.59636427625
15837,205715.5588257302
8805,245695.40411260046
9987,229364.13920977147
1580,321313.6089953501
11089,118807.26614454237
10926,219152.9863146074
12773,437145.12187426107
6490,291306.6648882859
10858,114158.78576783283
2831,116037.24043398723
16326,142584.28182813094
371,199281.79050003336
8852,196191.44797675425
6713,260123.10155396437
4230,172203.61219034783
3639,220584.97361073404
3642,192994.04051335398
5149,177659.3118752159
2861,195963.45707740966
13300,97999.78349680704
2807,325465.93100153183
5919,103932.59410486888
12716,503091.0526605689
4271,248954.33771057238
16055,285833.78963341116
3747,238845.04475276364
5857,259455.3223206853
6884,338288.7175547508
16027,308407.62863174005
3512,349578.885514608
5181,160239.58662544662
16732,251810.88200015365
1908,173336.7337556659
12082,167731.09086085967
7286,136411.12456761883
8216,137915.92176309892
6929,330878.61916036933
3950,382863.6362217641
12479,177853.94886686455
877,135191.76554325977
1366,188074.85372654995
384,131820.6053721462
5767,209419.97347095038
6910,149851.92155532938
187,197556.22729169962
10164,299632.00399272295
8603,227421.40923094365
15834,174369.74525191874
3078,116832.24348847744
3479,253614.1646110017
6671,216854.92730775208
6078,191024.20219500785
16271,137110.43970123335
16191,156112.15445088953
11544,169684.34411005693
7781,187029.11525890836
14918,307269.3640780327
6238,202894.17412385406
12989,191720.5273290589
11907,231450.6430701722
9696,144344.67077877084
14084,363268.5795511482
3895,149674.19447951962
4367,181732.1815663386
8453,63896.91221807636
7638,339627.78839711146
8373,226565.12662607836
4674,180950.43448759566
15787,144654.60269989725
5903,267336.31442243
13679,190887.15893521727
9018,404514.2245553809
15823,234776.17867481938
13289,135734.50667447818
9896,183627.55877447006
14436,185473.37146051874
5547,243219.76944950092
4048,378998.95595800225
16579,205467.8952426779
8550,201919.5395179823
9385,312620.1885164243
5242,147694.2951905674
31,221213.34370037698
6144,256843.33644629354
3990,196470.36419390125
2523,86813.4999312168
12608,263590.1157253907
7234,181176.16547324293
15264,216499.8936866463
9623,206332.4793165457
3161,331010.7199711241
7425,101884.92171332373
13021,273636.3992823472
4044,146989.2687782641
15411,250933.62649988325
979,299938.653964177
5514,254466.5208630455
4817,156280.2825180182
2115,179980.33734655505
10571,257251.25078370754
8992,201718.51446902216
15546,190667.32288688797
11359,120989.29771981906
11972,175441.28894922105
12838,156473.70654109705
5948,117641.4671278322
422,298656.7885517689
4855,163035.87828494207
16197,110541.87063638252
8926,419883.68234497076
5703,189444.30500226945
8848,217944.89112656025
7039,299750.77422904683
3806,141790.35314411056
15154,212627.93773082647
13132,180752.81911766532
7438,191972.5087303045
4398,216699.7156985668
2440,175701.63505938638
3751,143439.44307383173
1476,172640.61481034214
2264,298655.52261049167
16444,163572.5909774163
10704,168415.72953761654
4033,146789.00623604577
4508,115365.27660634414
16290,247162.37644299818
10387,200799.76219686662
5457,147634.7160979073
4910,290540.8089707119
7451,204118.63266591498
10732,169988.8007381191
8015,124712.44755437828
6148,175429.918514721
5892,239355.80816985658
7825,214178.5239330479
6851,229562.8646289914
6633,197519.59351064375
2139,271497.20812152425
10213,291474.5405650572
2830,212517.54885663904
13907,137883.8924125996
15897,371094.7530232032
8311,182665.1103931767
14230,211224.705893394
3878,186302.30969079584
13732,181135.2526417342
12110,170316.50435591888
10675,387005.9585033731
12946,126615.44266442936
16754,226061.2293647823
4394,306540.16095416364
16728,168361.79551964003
14378,328724.60874393565
9949,174747.23314629315
994,170667.01199057652
13258,154497.6837225862
5883,362346.6789083178
6933,342194.54863790126
13193,220608.91648396556
13286,164626.2784116211
13407,393209.5427885447
7512,127616.68344709063
7221,192679.76857740188
14428,139858.08346438952
1740,191361.9012752122
3,139137.81554972506
12952,229789.54863016293
11537,149496.51078770432
2558,122097.39401799488
14081,288871.4050840937
3517,237170.6259723353
7149,220266.07351885492
15777,112388.08101903311
8995,239469.66690208775
826,377753.1716189922
509,303899.03662468214
14875,287851.8107833901
6591,170132.48662310385
11283,104993.98717350097
9897,247467.7072531787
14902,180938.7950545688
14291,153104.1422975508
3162,246511.2957486673
4206,207286.18951737232
11580,200426.1475905351
2007,231125.2675223386
14939,362556.71081526176
13572,194977.29784205533
10720,143771.6600523316
